0, 81, "chendu", "[images/1.jpg]"
1, 47, "riben", "[images/1.jpg]"
0, 81, "suzhou", "[images/1.jpg]"
1, 25, "shanghai", "[images/1.jpg]"
0, 56, "shanghai", "[images/1.jpg]"
1, 94, "beijing", "[images/1.jpg]"
0, 62, "riben", "[images/1.jpg]"
1, 28, "riben", "[images/1.jpg]"
0, 11, "shanghai", "[images/1.jpg]"
1, 37, "beijing", "[images/1.jpg]"
0, 95, "beijing", "[images/1.jpg]"
1, 28, "suzhou", "[images/1.jpg]"
0, 47, "chendu", "[images/1.jpg]"
1, 87, "suzhou", "[images/1.jpg]"
0, 90, "shanghai", "[images/1.jpg]"
1, 41, "suzhou", "[images/1.jpg]"
0, 87, "beijing", "[images/1.jpg]"
1, 29, "beijing", "[images/1.jpg]"
0, 37, "beijing", "[images/1.jpg]"
1, 85, "beijing", "[images/1.jpg]"
0, 13, "shanghai", "[images/1.jpg]"
1, 94, "suzhou", "[images/1.jpg]"
0, 33, "chendu", "[images/1.jpg]"
1, 78, "riben", "[images/1.jpg]"
0, 59, "suzhou", "[images/1.jpg]"
1, 57, "beijing", "[images/1.jpg]"
0, 89, "riben", "[images/1.jpg]"
1, 0, "shanghai", "[images/1.jpg]"
0, 88, "suzhou", "[images/1.jpg]"
1, 3, "shanghai", "[images/1.jpg]"
0, 51, "shanghai", "[images/1.jpg]"
1, 5, "beijing", "[images/1.jpg]"
0, 66, "suzhou", "[images/1.jpg]"
1, 61, "chendu", "[images/1.jpg]"
0, 83, "beijing", "[images/1.jpg]"
1, 63, "beijing", "[images/1.jpg]"
0, 2, "suzhou", "[images/1.jpg]"
1, 47, "riben", "[images/1.jpg]"
0, 77, "suzhou", "[images/1.jpg]"
1, 96, "shanghai", "[images/1.jpg]"
0, 23, "suzhou", "[images/1.jpg]"
1, 37, "suzhou", "[images/1.jpg]"
0, 41, "riben", "[images/1.jpg]"
1, 33, "suzhou", "[images/1.jpg]"
0, 91, "chendu", "[images/1.jpg]"
1, 78, "beijing", "[images/1.jpg]"
0, 46, "chendu", "[images/1.jpg]"
1, 40, "suzhou", "[images/1.jpg]"
0, 52, "suzhou", "[images/1.jpg]"
1, 5, "suzhou", "[images/1.jpg]"
0, 25, "beijing", "[images/1.jpg]"
1, 15, "chendu", "[images/1.jpg]"
0, 87, "shanghai", "[images/1.jpg]"
1, 10, "shanghai", "[images/1.jpg]"
0, 90, "chendu", "[images/1.jpg]"
1, 98, "suzhou", "[images/1.jpg]"
0, 91, "chendu", "[images/1.jpg]"
1, 84, "chendu", "[images/1.jpg]"
0, 67, "chendu", "[images/1.jpg]"
1, 71, "riben", "[images/1.jpg]"
0, 26, "chendu", "[images/1.jpg]"
1, 81, "riben", "[images/1.jpg]"
0, 66, "shanghai", "[images/1.jpg]"
1, 93, "beijing", "[images/1.jpg]"
0, 19, "beijing", "[images/1.jpg]"
1, 52, "shanghai", "[images/1.jpg]"
0, 85, "shanghai", "[images/1.jpg]"
1, 87, "riben", "[images/1.jpg]"
0, 28, "suzhou", "[images/1.jpg]"
1, 84, "suzhou", "[images/1.jpg]"
0, 24, "chendu", "[images/1.jpg]"
1, 12, "chendu", "[images/1.jpg]"
0, 16, "riben", "[images/1.jpg]"
1, 40, "beijing", "[images/1.jpg]"
0, 51, "beijing", "[images/1.jpg]"
1, 40, "beijing", "[images/1.jpg]"
0, 44, "riben", "[images/1.jpg]"
1, 5, "suzhou", "[images/1.jpg]"
0, 1, "shanghai", "[images/1.jpg]"
1, 2, "suzhou", "[images/1.jpg]"
0, 67, "beijing", "[images/1.jpg]"
1, 78, "riben", "[images/1.jpg]"
0, 22, "suzhou", "[images/1.jpg]"
1, 42, "suzhou", "[images/1.jpg]"
0, 43, "suzhou", "[images/1.jpg]"
1, 66, "shanghai", "[images/1.jpg]"
0, 35, "shanghai", "[images/1.jpg]"
1, 4, "chendu", "[images/1.jpg]"
0, 57, "shanghai", "[images/1.jpg]"
1, 71, "riben", "[images/1.jpg]"
0, 30, "suzhou", "[images/1.jpg]"
1, 0, "riben", "[images/1.jpg]"
0, 20, "suzhou", "[images/1.jpg]"
1, 70, "riben", "[images/1.jpg]"
0, 47, "shanghai", "[images/1.jpg]"
1, 65, "chendu", "[images/1.jpg]"
0, 29, "shanghai", "[images/1.jpg]"
1, 48, "beijing", "[images/1.jpg]"
0, 95, "beijing", "[images/1.jpg]"
1, 0, "beijing", "[images/1.jpg]"
0, 29, "chendu", "[images/1.jpg]"
1, 31, "chendu", "[images/1.jpg]"
0, 86, "shanghai", "[images/1.jpg]"
1, 99, "chendu", "[images/1.jpg]"
0, 47, "chendu", "[images/1.jpg]"
1, 88, "beijing", "[images/1.jpg]"
0, 3, "suzhou", "[images/1.jpg]"
1, 18, "beijing", "[images/1.jpg]"
0, 19, "chendu", "[images/1.jpg]"
1, 57, "chendu", "[images/1.jpg]"
0, 75, "beijing", "[images/1.jpg]"
1, 53, "shanghai", "[images/1.jpg]"
0, 17, "suzhou", "[images/1.jpg]"
1, 70, "beijing", "[images/1.jpg]"
0, 86, "chendu", "[images/1.jpg]"
1, 20, "shanghai", "[images/1.jpg]"
0, 22, "riben", "[images/1.jpg]"
1, 61, "shanghai", "[images/1.jpg]"
0, 20, "riben", "[images/1.jpg]"
1, 54, "riben", "[images/1.jpg]"
0, 60, "beijing", "[images/1.jpg]"
1, 81, "chendu", "[images/1.jpg]"
0, 16, "shanghai", "[images/1.jpg]"
1, 39, "chendu", "[images/1.jpg]"
0, 33, "beijing", "[images/1.jpg]"
1, 4, "shanghai", "[images/1.jpg]"
0, 9, "shanghai", "[images/1.jpg]"
1, 19, "riben", "[images/1.jpg]"
0, 40, "chendu", "[images/1.jpg]"
1, 40, "shanghai", "[images/1.jpg]"
0, 84, "suzhou", "[images/1.jpg]"
1, 35, "suzhou", "[images/1.jpg]"
0, 21, "shanghai", "[images/1.jpg]"
1, 74, "riben", "[images/1.jpg]"
0, 70, "beijing", "[images/1.jpg]"
1, 38, "chendu", "[images/1.jpg]"
0, 44, "shanghai", "[images/1.jpg]"
1, 74, "chendu", "[images/1.jpg]"
0, 24, "suzhou", "[images/1.jpg]"
1, 6, "suzhou", "[images/1.jpg]"
0, 52, "shanghai", "[images/1.jpg]"
1, 22, "beijing", "[images/1.jpg]"
0, 17, "beijing", "[images/1.jpg]"
1, 65, "chendu", "[images/1.jpg]"
0, 79, "chendu", "[images/1.jpg]"
1, 29, "beijing", "[images/1.jpg]"
0, 21, "shanghai", "[images/1.jpg]"
1, 11, "suzhou", "[images/1.jpg]"
0, 53, "beijing", "[images/1.jpg]"
1, 59, "chendu", "[images/1.jpg]"
0, 8, "suzhou", "[images/1.jpg]"
1, 28, "suzhou", "[images/1.jpg]"
0, 74, "riben", "[images/1.jpg]"
1, 75, "riben", "[images/1.jpg]"
0, 6, "chendu", "[images/1.jpg]"
1, 86, "chendu", "[images/1.jpg]"
0, 14, "suzhou", "[images/1.jpg]"
1, 59, "beijing", "[images/1.jpg]"
0, 23, "riben", "[images/1.jpg]"
1, 87, "chendu", "[images/1.jpg]"
0, 74, "riben", "[images/1.jpg]"
1, 31, "beijing", "[images/1.jpg]"
0, 83, "suzhou", "[images/1.jpg]"
1, 16, "beijing", "[images/1.jpg]"
0, 77, "chendu", "[images/1.jpg]"
1, 36, "beijing", "[images/1.jpg]"
0, 5, "chendu", "[images/1.jpg]"
1, 89, "suzhou", "[images/1.jpg]"
0, 87, "shanghai", "[images/1.jpg]"
1, 9, "suzhou", "[images/1.jpg]"
0, 59, "beijing", "[images/1.jpg]"
1, 2, "suzhou", "[images/1.jpg]"
0, 45, "beijing", "[images/1.jpg]"
1, 53, "shanghai", "[images/1.jpg]"
0, 20, "beijing", "[images/1.jpg]"
1, 5, "beijing", "[images/1.jpg]"
0, 9, "beijing", "[images/1.jpg]"
1, 56, "shanghai", "[images/1.jpg]"
0, 80, "riben", "[images/1.jpg]"
1, 77, "chendu", "[images/1.jpg]"
0, 78, "shanghai", "[images/1.jpg]"
1, 93, "shanghai", "[images/1.jpg]"
0, 8, "beijing", "[images/1.jpg]"
1, 65, "suzhou", "[images/1.jpg]"
0, 84, "chendu", "[images/1.jpg]"
1, 23, "chendu", "[images/1.jpg]"
0, 73, "chendu", "[images/1.jpg]"
1, 53, "suzhou", "[images/1.jpg]"
0, 27, "beijing", "[images/1.jpg]"
1, 48, "suzhou", "[images/1.jpg]"
0, 31, "riben", "[images/1.jpg]"
1, 6, "shanghai", "[images/1.jpg]"
0, 31, "chendu", "[images/1.jpg]"
1, 77, "chendu", "[images/1.jpg]"
0, 54, "suzhou", "[images/1.jpg]"
1, 30, "beijing", "[images/1.jpg]"
0, 87, "chendu", "[images/1.jpg]"
1, 4, "beijing", "[images/1.jpg]"
0, 93, "suzhou", "[images/1.jpg]"
1, 56, "shanghai", "[images/1.jpg]"
0, 22, "shanghai", "[images/1.jpg]"
1, 94, "beijing", "[images/1.jpg]"
0, 99, "riben", "[images/1.jpg]"
1, 20, "riben", "[images/1.jpg]"
0, 59, "chendu", "[images/1.jpg]"
1, 24, "chendu", "[images/1.jpg]"
0, 53, "riben", "[images/1.jpg]"
1, 75, "shanghai", "[images/1.jpg]"
0, 89, "riben", "[images/1.jpg]"
1, 45, "riben", "[images/1.jpg]"
0, 81, "beijing", "[images/1.jpg]"
1, 51, "shanghai", "[images/1.jpg]"
0, 29, "suzhou", "[images/1.jpg]"
1, 95, "chendu", "[images/1.jpg]"
0, 72, "shanghai", "[images/1.jpg]"
1, 77, "chendu", "[images/1.jpg]"
0, 73, "chendu", "[images/1.jpg]"
1, 59, "chendu", "[images/1.jpg]"
0, 80, "shanghai", "[images/1.jpg]"
1, 6, "riben", "[images/1.jpg]"
0, 44, "suzhou", "[images/1.jpg]"
1, 94, "chendu", "[images/1.jpg]"
0, 33, "riben", "[images/1.jpg]"
1, 10, "shanghai", "[images/1.jpg]"
0, 95, "riben", "[images/1.jpg]"
1, 23, "shanghai", "[images/1.jpg]"
0, 9, "chendu", "[images/1.jpg]"
1, 45, "beijing", "[images/1.jpg]"
0, 8, "suzhou", "[images/1.jpg]"
1, 34, "riben", "[images/1.jpg]"
0, 54, "beijing", "[images/1.jpg]"
1, 87, "beijing", "[images/1.jpg]"
0, 10, "beijing", "[images/1.jpg]"
1, 67, "beijing", "[images/1.jpg]"
0, 49, "suzhou", "[images/1.jpg]"
1, 20, "riben", "[images/1.jpg]"
0, 1, "shanghai", "[images/1.jpg]"
1, 73, "beijing", "[images/1.jpg]"
0, 66, "shanghai", "[images/1.jpg]"
1, 10, "chendu", "[images/1.jpg]"
0, 13, "riben", "[images/1.jpg]"
1, 59, "shanghai", "[images/1.jpg]"
0, 46, "beijing", "[images/1.jpg]"
1, 44, "suzhou", "[images/1.jpg]"
0, 36, "chendu", "[images/1.jpg]"
1, 88, "suzhou", "[images/1.jpg]"
0, 25, "beijing", "[images/1.jpg]"
1, 19, "shanghai", "[images/1.jpg]"
0, 14, "shanghai", "[images/1.jpg]"
1, 76, "shanghai", "[images/1.jpg]"
0, 51, "riben", "[images/1.jpg]"
1, 19, "beijing", "[images/1.jpg]"
0, 13, "shanghai", "[images/1.jpg]"
1, 41, "chendu", "[images/1.jpg]"
0, 39, "riben", "[images/1.jpg]"
1, 21, "riben", "[images/1.jpg]"
0, 1, "shanghai", "[images/1.jpg]"
1, 85, "suzhou", "[images/1.jpg]"
0, 64, "shanghai", "[images/1.jpg]"
1, 16, "riben", "[images/1.jpg]"
0, 82, "beijing", "[images/1.jpg]"
1, 13, "beijing", "[images/1.jpg]"
0, 22, "beijing", "[images/1.jpg]"
1, 55, "chendu", "[images/1.jpg]"
0, 63, "chendu", "[images/1.jpg]"
1, 58, "chendu", "[images/1.jpg]"
0, 79, "shanghai", "[images/1.jpg]"
1, 33, "shanghai", "[images/1.jpg]"
0, 27, "riben", "[images/1.jpg]"
1, 52, "suzhou", "[images/1.jpg]"
0, 37, "chendu", "[images/1.jpg]"
1, 69, "chendu", "[images/1.jpg]"
0, 46, "riben", "[images/1.jpg]"
1, 4, "beijing", "[images/1.jpg]"
0, 14, "riben", "[images/1.jpg]"
1, 23, "chendu", "[images/1.jpg]"
0, 64, "riben", "[images/1.jpg]"
1, 30, "riben", "[images/1.jpg]"
0, 53, "shanghai", "[images/1.jpg]"
1, 94, "shanghai", "[images/1.jpg]"
0, 21, "suzhou", "[images/1.jpg]"
1, 1, "suzhou", "[images/1.jpg]"
0, 57, "riben", "[images/1.jpg]"
1, 62, "suzhou", "[images/1.jpg]"
0, 21, "shanghai", "[images/1.jpg]"
1, 15, "shanghai", "[images/1.jpg]"
0, 92, "chendu", "[images/1.jpg]"
1, 91, "suzhou", "[images/1.jpg]"
0, 1, "chendu", "[images/1.jpg]"
1, 12, "shanghai", "[images/1.jpg]"
0, 16, "chendu", "[images/1.jpg]"
1, 83, "shanghai", "[images/1.jpg]"
0, 69, "shanghai", "[images/1.jpg]"
1, 94, "suzhou", "[images/1.jpg]"
0, 90, "chendu", "[images/1.jpg]"
1, 82, "riben", "[images/1.jpg]"
0, 70, "chendu", "[images/1.jpg]"
1, 68, "beijing", "[images/1.jpg]"
0, 26, "beijing", "[images/1.jpg]"
1, 25, "suzhou", "[images/1.jpg]"
0, 62, "suzhou", "[images/1.jpg]"
1, 51, "beijing", "[images/1.jpg]"
0, 13, "riben", "[images/1.jpg]"
1, 93, "shanghai", "[images/1.jpg]"
0, 37, "beijing", "[images/1.jpg]"
1, 41, "shanghai", "[images/1.jpg]"
0, 98, "shanghai", "[images/1.jpg]"
1, 1, "suzhou", "[images/1.jpg]"
0, 18, "chendu", "[images/1.jpg]"
1, 35, "shanghai", "[images/1.jpg]"
0, 81, "suzhou", "[images/1.jpg]"
1, 56, "chendu", "[images/1.jpg]"
0, 74, "riben", "[images/1.jpg]"
1, 73, "beijing", "[images/1.jpg]"
0, 61, "shanghai", "[images/1.jpg]"
1, 92, "riben", "[images/1.jpg]"
0, 14, "suzhou", "[images/1.jpg]"
1, 63, "shanghai", "[images/1.jpg]"
0, 48, "shanghai", "[images/1.jpg]"
1, 40, "chendu", "[images/1.jpg]"
0, 90, "beijing", "[images/1.jpg]"
1, 99, "shanghai", "[images/1.jpg]"
0, 94, "shanghai", "[images/1.jpg]"
1, 51, "beijing", "[images/1.jpg]"
0, 1, "chendu", "[images/1.jpg]"
1, 60, "riben", "[images/1.jpg]"
0, 13, "chendu", "[images/1.jpg]"
1, 98, "chendu", "[images/1.jpg]"
0, 93, "shanghai", "[images/1.jpg]"
1, 53, "suzhou", "[images/1.jpg]"
0, 1, "beijing", "[images/1.jpg]"
1, 88, "beijing", "[images/1.jpg]"
0, 77, "chendu", "[images/1.jpg]"
1, 17, "chendu", "[images/1.jpg]"
0, 84, "shanghai", "[images/1.jpg]"
1, 7, "chendu", "[images/1.jpg]"
0, 45, "shanghai", "[images/1.jpg]"
1, 48, "shanghai", "[images/1.jpg]"
0, 4, "chendu", "[images/1.jpg]"
1, 52, "shanghai", "[images/1.jpg]"
0, 14, "chendu", "[images/1.jpg]"
1, 53, "beijing", "[images/1.jpg]"
0, 73, "beijing", "[images/1.jpg]"
1, 95, "shanghai", "[images/1.jpg]"
0, 45, "chendu", "[images/1.jpg]"
1, 99, "suzhou", "[images/1.jpg]"
0, 99, "shanghai", "[images/1.jpg]"
1, 75, "suzhou", "[images/1.jpg]"
0, 40, "shanghai", "[images/1.jpg]"
1, 39, "suzhou", "[images/1.jpg]"
0, 51, "chendu", "[images/1.jpg]"
1, 78, "beijing", "[images/1.jpg]"
0, 6, "riben", "[images/1.jpg]"
1, 15, "shanghai", "[images/1.jpg]"
0, 11, "suzhou", "[images/1.jpg]"
1, 14, "suzhou", "[images/1.jpg]"
0, 36, "shanghai", "[images/1.jpg]"
1, 60, "beijing", "[images/1.jpg]"
0, 6, "suzhou", "[images/1.jpg]"
1, 28, "beijing", "[images/1.jpg]"
0, 12, "riben", "[images/1.jpg]"
1, 63, "suzhou", "[images/1.jpg]"
0, 87, "chendu", "[images/1.jpg]"
1, 23, "suzhou", "[images/1.jpg]"
0, 25, "shanghai", "[images/1.jpg]"
1, 77, "beijing", "[images/1.jpg]"
0, 1, "chendu", "[images/1.jpg]"
1, 8, "chendu", "[images/1.jpg]"
0, 59, "riben", "[images/1.jpg]"
1, 96, "chendu", "[images/1.jpg]"
0, 64, "suzhou", "[images/1.jpg]"
1, 37, "shanghai", "[images/1.jpg]"
0, 92, "suzhou", "[images/1.jpg]"
1, 95, "chendu", "[images/1.jpg]"
0, 44, "suzhou", "[images/1.jpg]"
1, 8, "chendu", "[images/1.jpg]"
0, 63, "riben", "[images/1.jpg]"
1, 52, "beijing", "[images/1.jpg]"
0, 1, "suzhou", "[images/1.jpg]"
1, 72, "suzhou", "[images/1.jpg]"
0, 80, "beijing", "[images/1.jpg]"
1, 71, "beijing", "[images/1.jpg]"
0, 14, "chendu", "[images/1.jpg]"
1, 36, "suzhou", "[images/1.jpg]"
0, 84, "riben", "[images/1.jpg]"
1, 37, "suzhou", "[images/1.jpg]"
0, 23, "riben", "[images/1.jpg]"
1, 95, "chendu", "[images/1.jpg]"
0, 35, "riben", "[images/1.jpg]"
1, 7, "suzhou", "[images/1.jpg]"
0, 82, "shanghai", "[images/1.jpg]"
1, 56, "suzhou", "[images/1.jpg]"
0, 89, "chendu", "[images/1.jpg]"
1, 41, "shanghai", "[images/1.jpg]"
0, 2, "riben", "[images/1.jpg]"
1, 20, "riben", "[images/1.jpg]"
0, 3, "riben", "[images/1.jpg]"
1, 0, "shanghai", "[images/1.jpg]"
0, 79, "chendu", "[images/1.jpg]"
1, 15, "shanghai", "[images/1.jpg]"
0, 98, "suzhou", "[images/1.jpg]"
1, 25, "suzhou", "[images/1.jpg]"
0, 51, "shanghai", "[images/1.jpg]"
1, 32, "chendu", "[images/1.jpg]"
0, 32, "suzhou", "[images/1.jpg]"
1, 64, "suzhou", "[images/1.jpg]"
0, 49, "suzhou", "[images/1.jpg]"
1, 9, "beijing", "[images/1.jpg]"
0, 56, "chendu", "[images/1.jpg]"
1, 72, "suzhou", "[images/1.jpg]"
0, 44, "suzhou", "[images/1.jpg]"
1, 46, "suzhou", "[images/1.jpg]"
0, 1, "suzhou", "[images/1.jpg]"
1, 44, "shanghai", "[images/1.jpg]"
0, 0, "beijing", "[images/1.jpg]"
1, 55, "suzhou", "[images/1.jpg]"
0, 78, "beijing", "[images/1.jpg]"
1, 61, "shanghai", "[images/1.jpg]"
0, 12, "suzhou", "[images/1.jpg]"
1, 44, "beijing", "[images/1.jpg]"
0, 12, "suzhou", "[images/1.jpg]"
1, 11, "shanghai", "[images/1.jpg]"
0, 71, "riben", "[images/1.jpg]"
1, 58, "riben", "[images/1.jpg]"
0, 1, "suzhou", "[images/1.jpg]"
1, 16, "beijing", "[images/1.jpg]"
0, 96, "beijing", "[images/1.jpg]"
1, 89, "beijing", "[images/1.jpg]"
0, 17, "riben", "[images/1.jpg]"
1, 77, "suzhou", "[images/1.jpg]"
0, 66, "beijing", "[images/1.jpg]"
1, 84, "suzhou", "[images/1.jpg]"
0, 29, "beijing", "[images/1.jpg]"
1, 83, "riben", "[images/1.jpg]"
0, 50, "chendu", "[images/1.jpg]"
1, 91, "chendu", "[images/1.jpg]"
0, 10, "chendu", "[images/1.jpg]"
1, 64, "suzhou", "[images/1.jpg]"
0, 57, "suzhou", "[images/1.jpg]"
1, 81, "suzhou", "[images/1.jpg]"
0, 17, "riben", "[images/1.jpg]"
1, 76, "beijing", "[images/1.jpg]"
0, 35, "shanghai", "[images/1.jpg]"
1, 85, "shanghai", "[images/1.jpg]"
0, 79, "beijing", "[images/1.jpg]"
1, 63, "riben", "[images/1.jpg]"
0, 19, "chendu", "[images/1.jpg]"
1, 83, "beijing", "[images/1.jpg]"
0, 10, "suzhou", "[images/1.jpg]"
1, 30, "chendu", "[images/1.jpg]"
0, 7, "chendu", "[images/1.jpg]"
1, 4, "suzhou", "[images/1.jpg]"
0, 91, "shanghai", "[images/1.jpg]"
1, 37, "chendu", "[images/1.jpg]"
0, 43, "riben", "[images/1.jpg]"
1, 4, "riben", "[images/1.jpg]"
0, 89, "suzhou", "[images/1.jpg]"
1, 92, "suzhou", "[images/1.jpg]"
0, 50, "shanghai", "[images/1.jpg]"
1, 78, "chendu", "[images/1.jpg]"
0, 25, "suzhou", "[images/1.jpg]"
1, 69, "shanghai", "[images/1.jpg]"
0, 10, "chendu", "[images/1.jpg]"
1, 71, "chendu", "[images/1.jpg]"
0, 9, "beijing", "[images/1.jpg]"
1, 87, "suzhou", "[images/1.jpg]"
0, 46, "suzhou", "[images/1.jpg]"
1, 33, "suzhou", "[images/1.jpg]"
0, 83, "beijing", "[images/1.jpg]"
1, 93, "riben", "[images/1.jpg]"
0, 21, "suzhou", "[images/1.jpg]"
1, 48, "beijing", "[images/1.jpg]"
0, 4, "riben", "[images/1.jpg]"
1, 63, "shanghai", "[images/1.jpg]"
0, 91, "riben", "[images/1.jpg]"
1, 32, "chendu", "[images/1.jpg]"
0, 99, "riben", "[images/1.jpg]"
1, 99, "shanghai", "[images/1.jpg]"
0, 83, "suzhou", "[images/1.jpg]"
1, 30, "chendu", "[images/1.jpg]"
0, 17, "chendu", "[images/1.jpg]"
1, 22, "beijing", "[images/1.jpg]"
0, 72, "suzhou", "[images/1.jpg]"
1, 82, "shanghai", "[images/1.jpg]"
0, 18, "shanghai", "[images/1.jpg]"
1, 93, "suzhou", "[images/1.jpg]"
0, 25, "beijing", "[images/1.jpg]"
1, 71, "shanghai", "[images/1.jpg]"
0, 76, "beijing", "[images/1.jpg]"
1, 94, "beijing", "[images/1.jpg]"
0, 9, "riben", "[images/1.jpg]"
1, 58, "chendu", "[images/1.jpg]"
0, 90, "chendu", "[images/1.jpg]"
1, 21, "riben", "[images/1.jpg]"
0, 11, "suzhou", "[images/1.jpg]"
1, 24, "beijing", "[images/1.jpg]"
0, 33, "chendu", "[images/1.jpg]"
1, 82, "suzhou", "[images/1.jpg]"
0, 26, "shanghai", "[images/1.jpg]"
1, 70, "chendu", "[images/1.jpg]"
